"Time","{application=""FEEDSERVICE"", method=""GET"", uri=""/feeds/{userId}""}","{application=""GATEWAY"", method=""GET"", uri=""UNKNOWN""}","{application=""GATEWAY"", method=""POST"", uri=""UNKNOWN""}","{application=""GATEWAY"", method=""PUT"", uri=""NOT_FOUND""}","{application=""GATEWAY"", method=""PUT"", uri=""UNKNOWN""}","{application=""NOTIFICATIONSERVICE"", method=""GET"", uri=""/notifications""}","{application=""NOTIFICATIONSERVICE"", method=""POST"", uri=""/notifications/count""}","{application=""NOTIFICATIONSERVICE"", method=""POST"", uri=""/notifications/{id}""}","{application=""POSTSERVICE"", method=""GET"", uri=""/categories""}","{application=""POSTSERVICE"", method=""GET"", uri=""/posts""}","{application=""POSTSERVICE"", method=""GET"", uri=""/posts/{id}""}","{application=""POSTSERVICE"", method=""GET"", uri=""/posts/{id}/image""}","{application=""POSTSERVICE"", method=""POST"", uri=""/posts""}","{application=""POSTSERVICE"", method=""POST"", uri=""/posts/{id}/comments""}","{application=""POSTSERVICE"", method=""POST"", uri=""/posts/{id}/like""}","{application=""USERSERVICE"", method=""GET"", uri=""/users/{id}""}","{application=""USERSERVICE"", method=""GET"", uri=""/users/{id}/followers""}","{application=""USERSERVICE"", method=""POST"", uri=""/error""}","{application=""USERSERVICE"", method=""POST"", uri=""/users""}","{application=""USERSERVICE"", method=""POST"", uri=""/users/search""}","{application=""USERSERVICE"", method=""PUT"", uri=""/error""}","{application=""USERSERVICE"", method=""PUT"", uri=""/users/{id}""}","{application=""USERSERVICE"", method=""PUT"", uri=""/users/{id}/follow""}"
2024-08-10 18:40:50,52.0 ms,62.4 ms,80.5 ms,280 ms,70.6 ms,43.8 ms,44.3 ms,30.9 ms,4.63 ms,37.7 ms,5.36 ms,15.0 ms,91.0 ms,72.8 ms,61.1 ms,3.66 ms,129 ms,5.38 ms,18.4 ms,24.6 ms,6.95 ms,20.5 ms,25.4 ms
2024-08-10 18:40:55,53.3 ms,63.1 ms,80.9 ms,188 ms,71.9 ms,44.0 ms,44.6 ms,31.1 ms,4.63 ms,37.7 ms,5.35 ms,14.9 ms,91.0 ms,72.5 ms,61.2 ms,3.68 ms,129 ms,5.42 ms,18.3 ms,24.7 ms,6.93 ms,20.2 ms,25.4 ms
2024-08-10 18:41:00,53.7 ms,63.1 ms,80.9 ms,188 ms,71.9 ms,44.0 ms,44.6 ms,31.1 ms,4.64 ms,37.8 ms,5.35 ms,14.9 ms,91.7 ms,72.8 ms,61.5 ms,3.67 ms,130 ms,5.35 ms,18.1 ms,24.8 ms,6.89 ms,20.1 ms,25.3 ms
2024-08-10 18:41:05,53.7 ms,62.9 ms,80.9 ms,188 ms,71.8 ms,43.9 ms,44.4 ms,30.8 ms,4.67 ms,38.0 ms,5.35 ms,15.0 ms,91.6 ms,72.8 ms,61.4 ms,3.67 ms,130 ms,5.31 ms,18.0 ms,24.7 ms,6.88 ms,20.0 ms,25.2 ms
2024-08-10 18:41:10,53.8 ms,63.0 ms,80.9 ms,188 ms,71.6 ms,43.7 ms,44.2 ms,30.4 ms,4.68 ms,38.0 ms,5.31 ms,15.1 ms,91.4 ms,72.5 ms,61.3 ms,3.67 ms,131 ms,5.35 ms,17.9 ms,24.9 ms,6.91 ms,19.9 ms,25.2 ms
2024-08-10 18:41:15,53.9 ms,63.0 ms,80.9 ms,188 ms,71.6 ms,43.7 ms,44.2 ms,30.4 ms,4.70 ms,38.0 ms,5.33 ms,15.1 ms,91.7 ms,72.5 ms,61.5 ms,3.66 ms,131 ms,5.38 ms,18.0 ms,24.9 ms,6.91 ms,19.9 ms,25.1 ms
2024-08-10 18:41:20,53.9 ms,63.1 ms,80.9 ms,188 ms,71.6 ms,43.8 ms,44.3 ms,30.6 ms,4.74 ms,38.0 ms,5.35 ms,15.1 ms,92.2 ms,72.6 ms,61.8 ms,3.67 ms,132 ms,5.36 ms,18.0 ms,25.0 ms,6.99 ms,20.0 ms,25.1 ms
2024-08-10 18:41:25,53.8 ms,63.2 ms,81.5 ms,188 ms,71.7 ms,43.8 ms,44.3 ms,30.9 ms,4.72 ms,38.0 ms,5.34 ms,15.1 ms,92.6 ms,73.4 ms,62.2 ms,3.67 ms,132 ms,5.34 ms,18.0 ms,25.1 ms,7.00 ms,20.1 ms,25.1 ms
2024-08-10 18:41:30,53.9 ms,63.2 ms,81.5 ms,188 ms,71.7 ms,43.8 ms,44.3 ms,30.9 ms,4.70 ms,38.1 ms,5.34 ms,15.0 ms,93.7 ms,74.0 ms,62.9 ms,3.67 ms,132 ms,5.29 ms,17.9 ms,25.1 ms,6.96 ms,20.1 ms,25.0 ms
2024-08-10 18:41:35,53.9 ms,63.4 ms,82.5 ms,188 ms,71.7 ms,44.0 ms,44.3 ms,31.9 ms,4.70 ms,38.0 ms,5.28 ms,15.2 ms,96.4 ms,75.6 ms,64.5 ms,3.67 ms,133 ms,5.30 ms,18.0 ms,25.2 ms,6.97 ms,20.0 ms,25.0 ms
2024-08-10 18:41:40,54.4 ms,63.6 ms,83.1 ms,188 ms,71.7 ms,44.0 ms,44.3 ms,32.5 ms,4.68 ms,38.0 ms,5.30 ms,15.1 ms,97.1 ms,76.0 ms,65.1 ms,3.71 ms,133 ms,5.32 ms,17.8 ms,25.3 ms,6.98 ms,20.1 ms,25.1 ms
2024-08-10 18:41:45,54.6 ms,63.6 ms,83.1 ms,188 ms,71.7 ms,44.0 ms,44.3 ms,32.5 ms,4.68 ms,38.0 ms,5.29 ms,15.1 ms,97.3 ms,76.5 ms,65.4 ms,3.70 ms,133 ms,5.30 ms,17.8 ms,25.3 ms,6.98 ms,20.0 ms,25.1 ms
2024-08-10 18:41:50,54.6 ms,63.8 ms,83.4 ms,188 ms,71.9 ms,44.2 ms,44.5 ms,33.0 ms,4.71 ms,38.2 ms,5.32 ms,15.2 ms,97.9 ms,77.0 ms,65.7 ms,3.72 ms,134 ms,5.29 ms,17.8 ms,25.4 ms,6.97 ms,20.0 ms,25.1 ms
2024-08-10 18:41:55,56.9 ms,64.5 ms,83.7 ms,188 ms,72.0 ms,44.5 ms,44.8 ms,33.4 ms,4.74 ms,38.1 ms,5.33 ms,15.3 ms,98.6 ms,77.9 ms,66.1 ms,3.76 ms,136 ms,5.34 ms,17.9 ms,25.7 ms,7.15 ms,20.2 ms,25.3 ms
2024-08-10 18:42:00,57.6 ms,64.5 ms,83.7 ms,188 ms,72.0 ms,44.5 ms,44.8 ms,33.4 ms,4.72 ms,38.3 ms,5.33 ms,15.3 ms,98.5 ms,77.1 ms,65.8 ms,3.76 ms,136 ms,5.30 ms,17.9 ms,25.7 ms,7.12 ms,20.2 ms,25.3 ms
2024-08-10 18:42:05,57.6 ms,64.9 ms,83.2 ms,188 ms,72.2 ms,44.4 ms,44.6 ms,32.9 ms,4.74 ms,38.5 ms,5.29 ms,15.4 ms,97.3 ms,75.9 ms,64.9 ms,3.76 ms,137 ms,5.33 ms,17.8 ms,25.9 ms,7.11 ms,20.3 ms,25.3 ms
2024-08-10 18:42:10,57.4 ms,64.1 ms,81.4 ms,188 ms,72.2 ms,44.5 ms,44.6 ms,32.7 ms,4.74 ms,38.4 ms,5.29 ms,15.4 ms,96.4 ms,75.2 ms,64.4 ms,3.78 ms,138 ms,5.35 ms,18.0 ms,26.1 ms,7.11 ms,20.3 ms,25.4 ms
2024-08-10 18:42:15,57.4 ms,64.1 ms,81.4 ms,188 ms,72.2 ms,44.5 ms,44.6 ms,32.7 ms,4.74 ms,38.4 ms,5.27 ms,15.4 ms,97.0 ms,75.1 ms,64.6 ms,3.78 ms,139 ms,5.33 ms,17.9 ms,26.1 ms,7.07 ms,20.3 ms,25.3 ms
2024-08-10 18:42:20,57.4 ms,62.9 ms,79.8 ms,188 ms,72.1 ms,44.7 ms,45.0 ms,32.8 ms,4.79 ms,38.4 ms,5.24 ms,15.4 ms,97.0 ms,75.1 ms,64.8 ms,3.84 ms,139 ms,5.31 ms,17.9 ms,26.3 ms,7.12 ms,20.1 ms,25.3 ms
2024-08-10 18:42:25,57.3 ms,61.8 ms,78.3 ms,188 ms,72.2 ms,45.1 ms,45.2 ms,32.8 ms,4.80 ms,38.5 ms,5.24 ms,15.4 ms,96.9 ms,75.4 ms,64.9 ms,3.96 ms,140 ms,5.35 ms,18.1 ms,26.6 ms,7.14 ms,20.3 ms,25.4 ms
2024-08-10 18:42:30,56.6 ms,61.8 ms,78.3 ms,188 ms,72.2 ms,45.1 ms,45.2 ms,32.8 ms,4.81 ms,38.6 ms,5.26 ms,15.3 ms,96.7 ms,74.9 ms,64.8 ms,3.99 ms,141 ms,5.32 ms,18.1 ms,26.7 ms,7.10 ms,20.4 ms,25.5 ms
2024-08-10 18:42:35,56.6 ms,60.0 ms,76.1 ms,188 ms,72.4 ms,44.7 ms,45.3 ms,32.6 ms,4.76 ms,38.8 ms,5.24 ms,15.3 ms,96.2 ms,74.0 ms,64.1 ms,4.18 ms,142 ms,5.34 ms,18.2 ms,27.0 ms,7.17 ms,20.8 ms,25.7 ms
2024-08-10 18:42:40,54.2 ms,58.0 ms,74.2 ms,188 ms,72.3 ms,44.6 ms,44.8 ms,32.1 ms,4.72 ms,38.8 ms,5.26 ms,15.3 ms,95.9 ms,73.8 ms,63.8 ms,4.18 ms,142 ms,5.39 ms,18.3 ms,27.2 ms,7.11 ms,20.7 ms,25.8 ms
2024-08-10 18:42:45,54.2 ms,58.0 ms,74.2 ms,188 ms,72.3 ms,44.6 ms,44.8 ms,32.1 ms,4.69 ms,38.7 ms,5.26 ms,15.2 ms,95.7 ms,73.4 ms,63.6 ms,4.18 ms,142 ms,5.37 ms,18.2 ms,27.1 ms,7.13 ms,20.7 ms,25.7 ms
2024-08-10 18:42:50,54.2 ms,56.8 ms,71.9 ms,188 ms,71.1 ms,44.6 ms,44.9 ms,32.1 ms,4.72 ms,38.9 ms,5.28 ms,15.4 ms,95.6 ms,73.8 ms,64.0 ms,4.15 ms,141 ms,5.18 ms,18.1 ms,27.1 ms,6.65 ms,20.5 ms,25.4 ms
2024-08-10 18:42:55,55.3 ms,55.9 ms,69.8 ms,188 ms,68.4 ms,44.8 ms,45.2 ms,32.1 ms,4.71 ms,39.0 ms,5.27 ms,15.4 ms,95.8 ms,73.9 ms,64.1 ms,4.21 ms,142 ms,4.51 ms,17.4 ms,27.3 ms,6.96 ms,20.5 ms,25.0 ms
2024-08-10 18:43:00,56.2 ms,55.9 ms,69.8 ms,188 ms,68.4 ms,44.8 ms,45.2 ms,32.1 ms,4.70 ms,39.0 ms,5.28 ms,15.5 ms,96.0 ms,74.0 ms,64.4 ms,4.22 ms,144 ms,4.65 ms,17.2 ms,27.6 ms,6.58 ms,20.6 ms,25.0 ms
2024-08-10 18:43:05,56.2 ms,54.7 ms,68.1 ms,188 ms,65.4 ms,45.0 ms,45.4 ms,32.2 ms,4.77 ms,39.3 ms,5.33 ms,15.7 ms,96.9 ms,74.3 ms,64.4 ms,4.39 ms,147 ms,4.74 ms,17.4 ms,28.2 ms,6.67 ms,20.8 ms,25.4 ms
2024-08-10 18:43:10,56.1 ms,52.9 ms,66.0 ms,188 ms,62.8 ms,45.1 ms,45.7 ms,32.3 ms,4.77 ms,39.3 ms,5.34 ms,15.6 ms,96.8 ms,74.2 ms,64.2 ms,4.49 ms,149 ms,4.75 ms,17.5 ms,28.7 ms,6.86 ms,21.1 ms,25.7 ms
2024-08-10 18:43:15,56.1 ms,52.9 ms,66.0 ms,188 ms,62.8 ms,45.1 ms,45.7 ms,32.3 ms,4.77 ms,39.3 ms,5.38 ms,15.6 ms,96.5 ms,73.7 ms,64.0 ms,4.56 ms,151 ms,4.80 ms,17.5 ms,28.9 ms,7.01 ms,21.2 ms,25.8 ms
2024-08-10 18:43:20,56.1 ms,51.9 ms,64.1 ms,188 ms,61.1 ms,45.2 ms,45.8 ms,32.3 ms,4.72 ms,39.3 ms,5.42 ms,15.5 ms,96.5 ms,73.2 ms,63.7 ms,4.59 ms,151 ms,5.01 ms,17.6 ms,29.0 ms,6.99 ms,21.4 ms,25.7 ms
2024-08-10 18:43:25,56.5 ms,52.1 ms,64.2 ms,281 ms,60.9 ms,45.2 ms,45.7 ms,32.3 ms,4.71 ms,39.2 ms,5.42 ms,15.5 ms,96.6 ms,73.4 ms,63.7 ms,4.55 ms,151 ms,4.94 ms,17.5 ms,29.0 ms,6.97 ms,21.3 ms,25.6 ms
2024-08-10 18:43:30,56.4 ms,52.1 ms,64.2 ms,281 ms,60.9 ms,45.2 ms,45.7 ms,32.3 ms,4.72 ms,39.2 ms,5.40 ms,15.5 ms,96.5 ms,73.3 ms,63.8 ms,4.56 ms,151 ms,4.95 ms,17.5 ms,28.9 ms,6.98 ms,21.3 ms,25.6 ms
2024-08-10 18:43:35,56.4 ms,52.0 ms,64.4 ms,281 ms,60.9 ms,45.1 ms,45.6 ms,32.5 ms,4.71 ms,39.2 ms,5.42 ms,15.5 ms,96.8 ms,73.2 ms,63.9 ms,4.58 ms,151 ms,5.01 ms,17.4 ms,29.1 ms,6.97 ms,21.3 ms,25.5 ms
2024-08-10 18:43:40,56.5 ms,52.1 ms,64.5 ms,281 ms,60.9 ms,45.1 ms,45.8 ms,32.9 ms,4.69 ms,39.0 ms,5.42 ms,15.4 ms,96.7 ms,73.5 ms,64.1 ms,4.60 ms,151 ms,5.09 ms,17.2 ms,29.0 ms,6.94 ms,21.3 ms,25.6 ms
2024-08-10 18:43:45,56.9 ms,52.1 ms,64.5 ms,281 ms,60.9 ms,45.1 ms,45.8 ms,32.9 ms,4.69 ms,39.1 ms,5.44 ms,15.4 ms,96.6 ms,73.7 ms,64.2 ms,4.61 ms,151 ms,5.08 ms,17.1 ms,29.0 ms,6.93 ms,21.3 ms,25.5 ms
2024-08-10 18:43:50,56.9 ms,52.2 ms,64.4 ms,281 ms,61.1 ms,45.6 ms,46.1 ms,33.0 ms,4.73 ms,39.3 ms,5.42 ms,15.6 ms,97.3 ms,74.0 ms,64.3 ms,4.63 ms,151 ms,5.07 ms,17.2 ms,29.0 ms,6.92 ms,21.3 ms,25.6 ms
2024-08-10 18:43:55,60.3 ms,53.1 ms,64.5 ms,281 ms,61.1 ms,45.6 ms,46.4 ms,32.9 ms,4.72 ms,39.2 ms,5.45 ms,15.5 ms,97.2 ms,74.0 ms,64.4 ms,4.64 ms,152 ms,5.16 ms,17.2 ms,29.1 ms,6.95 ms,21.2 ms,25.5 ms
2024-08-10 18:44:00,61.0 ms,53.1 ms,64.5 ms,281 ms,61.1 ms,45.6 ms,46.4 ms,32.9 ms,4.73 ms,39.3 ms,5.46 ms,15.6 ms,97.0 ms,74.1 ms,64.7 ms,4.64 ms,153 ms,5.18 ms,17.3 ms,29.1 ms,6.96 ms,21.2 ms,25.4 ms
2024-08-10 18:44:05,61.0 ms,53.9 ms,64.8 ms,281 ms,60.8 ms,45.5 ms,46.1 ms,33.1 ms,4.72 ms,39.3 ms,5.42 ms,15.6 ms,97.1 ms,74.3 ms,64.9 ms,4.64 ms,153 ms,5.17 ms,17.2 ms,29.2 ms,6.97 ms,21.1 ms,25.3 ms
2024-08-10 18:44:10,61.5 ms,54.1 ms,65.3 ms,281 ms,60.9 ms,45.6 ms,46.1 ms,33.3 ms,4.71 ms,39.3 ms,5.44 ms,15.7 ms,97.4 ms,74.9 ms,65.1 ms,4.67 ms,153 ms,5.16 ms,17.2 ms,29.3 ms,7.00 ms,21.0 ms,25.4 ms
2024-08-10 18:44:15,62.0 ms,54.1 ms,65.3 ms,281 ms,60.9 ms,45.6 ms,46.1 ms,33.3 ms,4.74 ms,39.3 ms,5.44 ms,15.7 ms,98.4 ms,75.7 ms,66.0 ms,4.69 ms,153 ms,5.15 ms,17.2 ms,29.2 ms,6.98 ms,21.0 ms,25.4 ms
2024-08-10 18:44:20,62.0 ms,54.6 ms,66.3 ms,281 ms,60.9 ms,46.2 ms,46.5 ms,34.3 ms,4.80 ms,39.4 ms,5.47 ms,15.7 ms,101 ms,78.2 ms,68.2 ms,4.70 ms,154 ms,5.15 ms,17.2 ms,29.4 ms,7.01 ms,21.0 ms,25.5 ms
2024-08-10 18:44:25,63.1 ms,55.0 ms,67.4 ms,281 ms,61.2 ms,46.9 ms,46.9 ms,35.3 ms,4.79 ms,39.4 ms,5.48 ms,15.7 ms,103 ms,78.9 ms,69.2 ms,4.71 ms,154 ms,5.15 ms,17.3 ms,29.6 ms,7.08 ms,21.1 ms,25.7 ms
2024-08-10 18:44:30,63.1 ms,55.0 ms,67.4 ms,281 ms,61.2 ms,46.9 ms,46.9 ms,35.3 ms,4.77 ms,39.4 ms,5.49 ms,15.7 ms,103 ms,79.2 ms,69.1 ms,4.73 ms,155 ms,5.15 ms,17.5 ms,29.7 ms,7.05 ms,21.1 ms,25.8 ms
2024-08-10 18:44:35,63.1 ms,54.8 ms,67.3 ms,281 ms,61.1 ms,46.8 ms,46.9 ms,34.8 ms,4.76 ms,39.6 ms,5.47 ms,15.6 ms,102 ms,78.8 ms,68.2 ms,4.82 ms,155 ms,5.16 ms,17.5 ms,29.9 ms,7.10 ms,21.3 ms,25.9 ms
2024-08-10 18:44:40,62.0 ms,54.4 ms,66.2 ms,281 ms,58.9 ms,47.1 ms,47.0 ms,34.4 ms,4.75 ms,39.7 ms,5.46 ms,15.6 ms,102 ms,78.4 ms,67.7 ms,4.82 ms,155 ms,5.15 ms,17.5 ms,30.0 ms,7.17 ms,21.3 ms,26.0 ms
2024-08-10 18:44:45,61.9 ms,54.4 ms,66.2 ms,281 ms,58.9 ms,47.1 ms,47.0 ms,34.4 ms,4.77 ms,39.7 ms,5.48 ms,15.8 ms,102 ms,78.2 ms,67.6 ms,4.85 ms,156 ms,5.15 ms,17.5 ms,30.2 ms,7.19 ms,21.1 ms,26.0 ms
2024-08-10 18:44:50,62.0 ms,53.9 ms,65.2 ms,4.37 ms,54.5 ms,47.1 ms,47.3 ms,34.5 ms,4.80 ms,39.9 ms,5.51 ms,15.9 ms,103 ms,78.7 ms,68.3 ms,4.89 ms,156 ms,5.14 ms,17.6 ms,30.3 ms,7.12 ms,21.1 ms,26.1 ms
2024-08-10 18:44:55,64.0 ms,54.6 ms,64.9 ms,4.37 ms,50.3 ms,47.6 ms,47.7 ms,35.1 ms,4.81 ms,40.2 ms,5.53 ms,16.0 ms,103 ms,79.4 ms,68.7 ms,4.90 ms,156 ms,5.21 ms,17.6 ms,30.4 ms,7.13 ms,21.2 ms,26.2 ms
2024-08-10 18:45:00,66.6 ms,54.6 ms,64.9 ms,4.37 ms,50.3 ms,47.6 ms,47.7 ms,35.1 ms,4.86 ms,40.9 ms,5.64 ms,16.3 ms,104 ms,80.4 ms,69.3 ms,4.89 ms,157 ms,5.21 ms,17.6 ms,30.5 ms,7.30 ms,21.3 ms,26.3 ms
2024-08-10 18:45:05,68.7 ms,56.4 ms,64.7 ms,4.37 ms,45.6 ms,48.9 ms,49.2 ms,35.6 ms,5.12 ms,42.6 ms,5.72 ms,17.0 ms,106 ms,81.9 ms,70.0 ms,4.89 ms,157 ms,5.21 ms,17.6 ms,30.5 ms,7.29 ms,21.3 ms,26.3 ms
2024-08-10 18:45:10,73.4 ms,56.9 ms,63.8 ms,3.73 ms,41.5 ms,50.3 ms,50.9 ms,36.6 ms,5.19 ms,42.8 ms,5.76 ms,17.2 ms,106 ms,81.8 ms,70.0 ms,4.90 ms,158 ms,5.21 ms,17.6 ms,30.6 ms,7.52 ms,21.3 ms,26.3 ms
2024-08-10 18:45:15,73.6 ms,56.9 ms,63.8 ms,3.73 ms,41.5 ms,50.3 ms,50.9 ms,36.6 ms,5.26 ms,42.9 ms,5.76 ms,17.1 ms,106 ms,81.8 ms,70.0 ms,4.92 ms,158 ms,5.19 ms,17.6 ms,30.5 ms,7.50 ms,21.3 ms,26.3 ms
2024-08-10 18:45:20,72.8 ms,55.9 ms,62.6 ms,3.73 ms,37.1 ms,50.7 ms,51.2 ms,37.0 ms,5.27 ms,43.0 ms,5.73 ms,17.2 ms,106 ms,82.1 ms,70.6 ms,4.94 ms,158 ms,5.06 ms,17.5 ms,30.6 ms,7.24 ms,21.4 ms,26.4 ms
2024-08-10 18:45:25,73.6 ms,55.4 ms,62.0 ms,3.73 ms,33.1 ms,51.0 ms,51.7 ms,37.5 ms,5.29 ms,43.1 ms,5.72 ms,17.2 ms,107 ms,82.3 ms,70.9 ms,4.96 ms,158 ms,5.08 ms,17.5 ms,30.8 ms,7.19 ms,21.4 ms,26.4 ms
2024-08-10 18:45:30,74.2 ms,55.4 ms,62.0 ms,3.73 ms,33.1 ms,51.0 ms,51.7 ms,37.5 ms,5.31 ms,43.3 ms,5.72 ms,17.2 ms,107 ms,82.7 ms,71.3 ms,4.97 ms,159 ms,5.10 ms,17.5 ms,30.8 ms,7.20 ms,21.4 ms,26.5 ms
2024-08-10 18:45:35,73.9 ms,55.0 ms,61.0 ms,3.73 ms,29.5 ms,50.9 ms,51.5 ms,37.5 ms,5.32 ms,43.4 ms,5.76 ms,17.3 ms,106 ms,82.3 ms,71.0 ms,4.98 ms,159 ms,5.11 ms,17.6 ms,30.9 ms,7.16 ms,21.4 ms,26.5 ms
2024-08-10 18:45:40,73.9 ms,54.7 ms,60.6 ms,3.09 ms,28.1 ms,50.9 ms,51.7 ms,37.4 ms,5.33 ms,43.3 ms,5.77 ms,17.3 ms,106 ms,82.3 ms,70.9 ms,4.98 ms,159 ms,5.10 ms,17.5 ms,30.8 ms,7.14 ms,21.3 ms,26.4 ms
2024-08-10 18:45:45,74.3 ms,54.7 ms,60.6 ms,3.09 ms,28.1 ms,50.9 ms,51.7 ms,37.4 ms,5.34 ms,43.3 ms,5.77 ms,17.3 ms,105 ms,82.0 ms,70.7 ms,4.98 ms,159 ms,5.09 ms,17.5 ms,30.8 ms,7.14 ms,21.3 ms,26.4 ms
2024-08-10 18:45:50,74.3 ms,55.1 ms,60.6 ms,3.09 ms,28.1 ms,51.0 ms,51.9 ms,37.2 ms,5.35 ms,43.3 ms,5.74 ms,17.3 ms,105 ms,82.5 ms,70.7 ms,4.99 ms,159 ms,5.09 ms,17.5 ms,30.9 ms,7.12 ms,21.3 ms,26.4 ms
2024-08-10 18:45:55,76.5 ms,56.4 ms,60.6 ms,3.09 ms,28.2 ms,51.2 ms,52.1 ms,37.2 ms,5.36 ms,43.3 ms,5.78 ms,17.3 ms,106 ms,82.8 ms,70.7 ms,5.02 ms,159 ms,5.20 ms,17.5 ms,31.0 ms,7.21 ms,21.3 ms,26.5 ms
2024-08-10 18:46:00,80.9 ms,56.4 ms,60.6 ms,3.09 ms,28.2 ms,51.2 ms,52.1 ms,37.2 ms,5.37 ms,43.5 ms,5.80 ms,17.4 ms,105 ms,82.8 ms,70.7 ms,5.07 ms,160 ms,5.18 ms,17.6 ms,31.2 ms,7.16 ms,21.2 ms,26.5 ms
2024-08-10 18:46:05,85.4 ms,58.8 ms,60.6 ms,3.09 ms,28.2 ms,51.3 ms,52.1 ms,37.2 ms,5.40 ms,43.7 ms,5.82 ms,17.6 ms,105 ms,82.9 ms,70.6 ms,5.09 ms,161 ms,5.25 ms,17.6 ms,31.4 ms,7.17 ms,21.1 ms,26.5 ms
2024-08-10 18:46:10,89.8 ms,60.8 ms,60.4 ms,3.09 ms,28.3 ms,51.5 ms,52.3 ms,37.0 ms,5.41 ms,43.8 ms,5.89 ms,17.6 ms,105 ms,82.5 ms,70.4 ms,5.11 ms,161 ms,5.27 ms,17.6 ms,31.4 ms,7.16 ms,21.4 ms,26.6 ms
2024-08-10 18:46:15,90.5 ms,60.8 ms,60.4 ms,3.09 ms,28.3 ms,51.5 ms,52.3 ms,37.0 ms,5.42 ms,43.9 ms,5.92 ms,17.7 ms,105 ms,82.1 ms,69.9 ms,5.14 ms,162 ms,5.30 ms,17.6 ms,31.5 ms,7.18 ms,21.4 ms,26.7 ms
2024-08-10 18:46:20,89.6 ms,61.0 ms,59.8 ms,3.09 ms,28.6 ms,51.6 ms,52.6 ms,36.3 ms,5.43 ms,44.2 ms,6.00 ms,17.8 ms,103 ms,81.0 ms,68.5 ms,5.15 ms,163 ms,5.29 ms,17.7 ms,31.6 ms,7.18 ms,21.5 ms,26.8 ms
2024-08-10 18:46:25,89.7 ms,61.0 ms,59.6 ms,3.09 ms,28.6 ms,51.9 ms,53.0 ms,35.6 ms,5.43 ms,44.3 ms,6.03 ms,17.8 ms,102 ms,80.3 ms,68.0 ms,5.14 ms,163 ms,5.38 ms,17.7 ms,31.6 ms,7.19 ms,21.6 ms,26.9 ms
2024-08-10 18:46:30,89.9 ms,61.0 ms,59.6 ms,3.09 ms,28.6 ms,51.9 ms,53.0 ms,35.6 ms,5.46 ms,44.4 ms,6.02 ms,17.8 ms,102 ms,80.2 ms,67.7 ms,5.14 ms,164 ms,5.40 ms,17.7 ms,31.7 ms,7.18 ms,21.6 ms,26.9 ms
2024-08-10 18:46:35,88.2 ms,61.2 ms,59.4 ms,3.09 ms,28.6 ms,52.1 ms,53.1 ms,35.3 ms,5.46 ms,44.6 ms,6.07 ms,17.8 ms,102 ms,80.1 ms,67.4 ms,5.19 ms,164 ms,5.40 ms,17.7 ms,31.7 ms,7.16 ms,21.5 ms,26.9 ms
2024-08-10 18:46:40,87.3 ms,60.9 ms,59.2 ms,3.09 ms,29.0 ms,52.1 ms,53.0 ms,35.0 ms,5.46 ms,44.7 ms,6.10 ms,17.7 ms,102 ms,79.8 ms,67.2 ms,5.39 ms,165 ms,5.45 ms,18.1 ms,32.0 ms,7.49 ms,21.7 ms,27.2 ms
2024-08-10 18:46:45,87.8 ms,60.9 ms,59.2 ms,3.09 ms,29.0 ms,52.1 ms,53.0 ms,35.0 ms,5.49 ms,44.8 ms,6.12 ms,17.9 ms,102 ms,79.8 ms,67.1 ms,5.48 ms,167 ms,5.55 ms,18.3 ms,32.2 ms,7.56 ms,21.8 ms,27.5 ms
2024-08-10 18:46:50,87.9 ms,62.1 ms,59.5 ms,3.09 ms,30.5 ms,52.3 ms,52.9 ms,34.9 ms,5.51 ms,44.8 ms,6.13 ms,18.0 ms,103 ms,80.7 ms,66.5 ms,6.10 ms,173 ms,6.02 ms,19.0 ms,33.2 ms,7.76 ms,22.7 ms,28.3 ms
2024-08-10 18:46:55,89.7 ms,64.1 ms,60.5 ms,3.09 ms,33.0 ms,52.5 ms,53.2 ms,34.9 ms,5.52 ms,44.8 ms,6.16 ms,17.9 ms,104 ms,81.9 ms,66.5 ms,6.90 ms,185 ms,7.41 ms,20.6 ms,34.9 ms,9.86 ms,23.7 ms,29.5 ms
2024-08-10 18:47:00,90.9 ms,64.1 ms,60.5 ms,3.09 ms,33.0 ms,52.5 ms,53.2 ms,34.9 ms,5.53 ms,44.7 ms,6.16 ms,18.0 ms,106 ms,82.7 ms,66.3 ms,10.7 ms,204 ms,11.3 ms,23.4 ms,38.0 ms,11.2 ms,26.8 ms,32.8 ms
2024-08-10 18:47:05,90.9 ms,66.2 ms,61.4 ms,3.09 ms,35.0 ms,52.7 ms,53.3 ms,35.1 ms,5.54 ms,44.7 ms,6.22 ms,18.2 ms,107 ms,83.9 ms,66.4 ms,10.9 ms,211 ms,11.4 ms,23.7 ms,38.6 ms,11.2 ms,27.1 ms,33.2 ms
2024-08-10 18:47:10,92.8 ms,66.8 ms,61.7 ms,3.09 ms,34.9 ms,53.0 ms,53.8 ms,35.6 ms,5.54 ms,44.7 ms,6.23 ms,18.2 ms,107 ms,84.3 ms,66.5 ms,10.8 ms,212 ms,11.4 ms,23.5 ms,38.6 ms,11.3 ms,27.0 ms,33.2 ms
